ID_Venta,Fecha,Mes,Mes_Nombre,Trimestre,Día_Semana,ID_Cliente,Cliente,Tipo_Cliente,Ruta,Municipio,Zona,Vendedor,Producto,Categoría,Cantidad_Cajas,Precio_Caja,Costo_Caja,Descuento_%,Precio_Final,Total_Venta,Costo_Total,Utilidad
V04209,2023-12-18,12,December,T4,Monday,C054,Tienda El Vecino,Tienda,Ruta La Unión,La Unión,Vereda La Victoria,Andrés Díaz,Club Colombia x24,Cerveza,2,85000,68000,2,83300.0,166600.0,136000,30600.0
V04210,2023-12-18,12,December,T4,Monday,C061,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda El Carmen,Jhon Pérez,Águila Botella x30,Cerveza,6,68000,54000,0,68000.0,408000.0,324000,84000.0
V04211,2023-12-18,12,December,T4,Monday,C041,Restaurante El Rincón,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Luis Hernández,Agua Cristal 600ml x24,Agua,9,22000,15000,5,20900.0,188100.0,135000,53100.0
V04212,2023-12-18,12,December,T4,Monday,C086,Restaurante La Pola,Restaurante,Ruta San Marcos,San Marcos,Vereda Pijiguay,Luis Hernández,Póker Lata x30,Cerveza,8,70000,56000,0,70000.0,560000.0,448000,112000.0
V04213,2023-12-18,12,December,T4,Monday,C012,Minimercado La Pola,Minimercado,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Costeña x30,Cerveza,7,60000,47000,0,60000.0,420000.0,329000,91000.0
V04214,2023-12-18,12,December,T4,Monday,C107,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Andrés Díaz,Agua Cristal 600ml x24,Agua,10,22000,15000,5,20900.0,209000.0,150000,59000.0
V04215,2023-12-18,12,December,T4,Monday,C108,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Póker Lata x30,Cerveza,5,70000,56000,5,66500.0,332500.0,280000,52500.0
V04216,2023-12-19,12,December,T4,Tuesday,C054,Tienda El Vecino,Tienda,Ruta La Unión,La Unión,Vereda La Victoria,Andrés Díaz,Club Colombia x24,Cerveza,3,85000,68000,0,85000.0,255000.0,204000,51000.0
V04217,2023-12-19,12,December,T4,Tuesday,C090,Tienda El Amigo,Tienda,Ruta San Marcos,San Marcos,Vereda Buenavista,Carlos Martínez,Águila Lata x30,Cerveza,3,72000,58000,2,70560.0,211680.0,174000,37680.0
V04218,2023-12-19,12,December,T4,Tuesday,C082,Restaurante El Campesino,Restaurante,Ruta San Marcos,San Marcos,Barrio La Esperanza,Luis Hernández,Águila Botella x30,Cerveza,7,68000,54000,0,68000.0,476000.0,378000,98000.0
V04219,2023-12-19,12,December,T4,Tuesday,C037,Bar/Estadero El Rincón,Bar/Estadero,Ruta Caimito,Caimito,Vereda Palo Alto,Andrés Díaz,Costeña x30,Cerveza,10,60000,47000,0,60000.0,600000.0,470000,130000.0
V04220,2023-12-19,12,December,T4,Tuesday,C107,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Luis Hernández,Club Colombia x24,Cerveza,9,85000,68000,2,83300.0,749700.0,612000,137700.0
V04221,2023-12-19,12,December,T4,Tuesday,C079,Tienda El Campesino,Tienda,Ruta San Marcos,San Marcos,Barrio El Prado,Luis Hernández,Águila Lata x30,Cerveza,9,72000,58000,2,70560.0,635040.0,522000,113040.0
V04222,2023-12-19,12,December,T4,Tuesday,C049,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Luis Hernández,Club Colombia x24,Cerveza,9,85000,68000,0,85000.0,765000.0,612000,153000.0
V04223,2023-12-19,12,December,T4,Tuesday,C050,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Luis Hernández,Malta Pony x30,Malta,1,48000,36000,0,48000.0,48000.0,36000,12000.0
V04224,2023-12-19,12,December,T4,Tuesday,C070,Restaurante El Vecino,Restaurante,Ruta San Marcos,San Marcos,San Marcos Centro,Luis Hernández,Club Colombia x24,Cerveza,7,85000,68000,0,85000.0,595000.0,476000,119000.0
V04225,2023-12-19,12,December,T4,Tuesday,C032,Minimercado Doña Carmen,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Jhon Pérez,Agua Cristal 1.5L x12,Agua,8,28000,19000,2,27440.0,219520.0,152000,67520.0
V04226,2023-12-19,12,December,T4,Tuesday,C093,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Jhon Pérez,Costeña Litro x12,Cerveza,1,55000,43000,2,53900.0,53900.0,43000,10900.0
V04227,2023-12-19,12,December,T4,Tuesday,C034,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Vereda Palo Alto,Luis Hernández,Águila Botella x30,Cerveza,5,68000,54000,0,68000.0,340000.0,270000,70000.0
V04228,2023-12-19,12,December,T4,Tuesday,C055,Minimercado El Rincón,Minimercado,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Águila Botella x30,Cerveza,10,68000,54000,5,64600.0,646000.0,540000,106000.0
V04229,2023-12-19,12,December,T4,Tuesday,C004,Tienda El Campesino,Tienda,Ruta Caimito,Caimito,Caimito Centro,Luis Hernández,Costeña x30,Cerveza,10,60000,47000,5,57000.0,570000.0,470000,100000.0
V04230,2023-12-19,12,December,T4,Tuesday,C035,Minimercado El Campesino,Minimercado,Ruta Caimito,Caimito,Vereda Palo Alto,Luis Hernández,Póker Botella x30,Cerveza,7,66000,52000,0,66000.0,462000.0,364000,98000.0
V04231,2023-12-19,12,December,T4,Tuesday,C058,Bar/Estadero El Campesino,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Carmen,Andrés Díaz,Póker Botella x30,Cerveza,8,66000,52000,5,62700.0,501600.0,416000,85600.0
V04232,2023-12-19,12,December,T4,Tuesday,C066,Minimercado El Campesino,Minimercado,Ruta La Unión,La Unión,Vereda Cañaveral,Luis Hernández,Águila Lata x30,Cerveza,6,72000,58000,0,72000.0,432000.0,348000,84000.0
V04233,2023-12-20,12,December,T4,Wednesday,C033,Minimercado Don Jorge,Minimercado,Ruta Caimito,Caimito,Vereda Palo Alto,Carlos Martínez,Electrolit x12,Electrolit,1,55000,40000,0,55000.0,55000.0,40000,15000.0
V04234,2023-12-20,12,December,T4,Wednesday,C042,Restaurante La Esquina,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Luis Hernández,Club Colombia x24,Cerveza,5,85000,68000,0,85000.0,425000.0,340000,85000.0
V04235,2023-12-20,12,December,T4,Wednesday,C072,Tienda El Amigo,Tienda,Ruta San Marcos,San Marcos,San Marcos Centro,Jhon Pérez,Club Colombia x24,Cerveza,2,85000,68000,2,83300.0,166600.0,136000,30600.0
V04236,2023-12-20,12,December,T4,Wednesday,C066,Minimercado El Campesino,Minimercado,Ruta La Unión,La Unión,Vereda Cañaveral,Jhon Pérez,Costeña Litro x12,Cerveza,6,55000,43000,5,52250.0,313500.0,258000,55500.0
V04237,2023-12-20,12,December,T4,Wednesday,C013,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Póker Botella x30,Cerveza,5,66000,52000,0,66000.0,330000.0,260000,70000.0
V04238,2023-12-20,12,December,T4,Wednesday,C052,Superete La Pola,Superete,Ruta La Unión,La Unión,Vereda La Victoria,Jhon Pérez,Malta Pony x30,Malta,7,48000,36000,0,48000.0,336000.0,252000,84000.0
V04239,2023-12-20,12,December,T4,Wednesday,C043,Superete Doña Carmen,Superete,Ruta La Unión,La Unión,Vereda El Paraíso,Jhon Pérez,Agua Cristal 600ml x24,Agua,8,22000,15000,5,20900.0,167200.0,120000,47200.0
V04240,2023-12-20,12,December,T4,Wednesday,C100,Superete El Amigo,Superete,Ruta San Marcos,San Marcos,Vereda El Tesoro,Carlos Martínez,Agua Cristal 1.5L x12,Agua,3,28000,19000,5,26600.0,79800.0,57000,22800.0
V04241,2023-12-21,12,December,T4,Thursday,C069,Minimercado El Vecino,Minimercado,Ruta San Marcos,San Marcos,San Marcos Centro,Jhon Pérez,Agua Cristal 600ml x24,Agua,5,22000,15000,0,22000.0,110000.0,75000,35000.0
V04242,2023-12-21,12,December,T4,Thursday,C074,Tienda La Esquina,Tienda,Ruta San Marcos,San Marcos,San Marcos Centro,Luis Hernández,Póker Botella x30,Cerveza,6,66000,52000,2,64680.0,388080.0,312000,76080.0
V04243,2023-12-21,12,December,T4,Thursday,C097,Minimercado Don Jorge,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Costeña Litro x12,Cerveza,7,55000,43000,0,55000.0,385000.0,301000,84000.0
V04244,2023-12-21,12,December,T4,Thursday,C070,Restaurante El Vecino,Restaurante,Ruta San Marcos,San Marcos,San Marcos Centro,Luis Hernández,Malta Pony x30,Malta,9,48000,36000,2,47040.0,423360.0,324000,99360.0
V04245,2023-12-21,12,December,T4,Thursday,C081,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Barrio La Esperanza,Andrés Díaz,Electrolit x12,Electrolit,10,55000,40000,0,55000.0,550000.0,400000,150000.0
V04246,2023-12-21,12,December,T4,Thursday,C006,Bar/Estadero El Pariente,Bar/Estadero,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Club Colombia x24,Cerveza,9,85000,68000,0,85000.0,765000.0,612000,153000.0
V04247,2023-12-21,12,December,T4,Thursday,C094,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Carlos Martínez,Electrolit x12,Electrolit,2,55000,40000,0,55000.0,110000.0,80000,30000.0
V04248,2023-12-21,12,December,T4,Thursday,C001,Tienda El Pariente,Tienda,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Malta Pony x30,Malta,5,48000,36000,0,48000.0,240000.0,180000,60000.0
V04249,2023-12-21,12,December,T4,Thursday,C111,Superete La Pola,Superete,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Luis Hernández,Águila Botella x30,Cerveza,2,68000,54000,2,66640.0,133280.0,108000,25280.0
V04250,2023-12-21,12,December,T4,Thursday,C052,Superete La Pola,Superete,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Electrolit x12,Electrolit,10,55000,40000,5,52250.0,522500.0,400000,122500.0
V04251,2023-12-21,12,December,T4,Thursday,C060,Tienda La Esquina,Tienda,Ruta La Unión,La Unión,Vereda El Carmen,Luis Hernández,Águila Lata x30,Cerveza,8,72000,58000,0,72000.0,576000.0,464000,112000.0
V04252,2023-12-21,12,December,T4,Thursday,C107,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Electrolit x12,Electrolit,7,55000,40000,5,52250.0,365750.0,280000,85750.0
V04253,2023-12-21,12,December,T4,Thursday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Costeña x30,Cerveza,2,60000,47000,0,60000.0,120000.0,94000,26000.0
V04254,2023-12-21,12,December,T4,Thursday,C019,Tienda Doña Carmen,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Águila Botella x30,Cerveza,7,68000,54000,5,64600.0,452200.0,378000,74200.0
V04255,2023-12-21,12,December,T4,Thursday,C013,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Andrés Díaz,Póker Botella x30,Cerveza,10,66000,52000,2,64680.0,646800.0,520000,126800.0
V04256,2023-12-21,12,December,T4,Thursday,C035,Minimercado El Campesino,Minimercado,Ruta Caimito,Caimito,Vereda Palo Alto,Luis Hernández,Póker Botella x30,Cerveza,7,66000,52000,0,66000.0,462000.0,364000,98000.0
V04257,2023-12-21,12,December,T4,Thursday,C011,Superete El Rincón,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Carlos Martínez,Costeña Litro x12,Cerveza,3,55000,43000,0,55000.0,165000.0,129000,36000.0
V04258,2023-12-22,12,December,T4,Friday,C048,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Carlos Martínez,Club Colombia x24,Cerveza,9,85000,68000,2,83300.0,749700.0,612000,137700.0
V04259,2023-12-22,12,December,T4,Friday,C077,Superete La Esquina,Superete,Ruta San Marcos,San Marcos,Barrio El Prado,Andrés Díaz,Póker Lata x30,Cerveza,1,70000,56000,0,70000.0,70000.0,56000,14000.0
V04260,2023-12-22,12,December,T4,Friday,C008,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Costeña Litro x12,Cerveza,5,55000,43000,5,52250.0,261250.0,215000,46250.0
V04261,2023-12-22,12,December,T4,Friday,C049,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Jhon Pérez,Costeña Litro x12,Cerveza,8,55000,43000,0,55000.0,440000.0,344000,96000.0
V04262,2023-12-22,12,December,T4,Friday,C063,Bar/Estadero El Vecino,Bar/Estadero,Ruta La Unión,La Unión,Vereda Cañaveral,Luis Hernández,Costeña x30,Cerveza,7,60000,47000,0,60000.0,420000.0,329000,91000.0
V04263,2023-12-22,12,December,T4,Friday,C001,Tienda El Pariente,Tienda,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Águila Lata x30,Cerveza,5,72000,58000,0,72000.0,360000.0,290000,70000.0
V04264,2023-12-22,12,December,T4,Friday,C007,Tienda La Esquina,Tienda,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Costeña x30,Cerveza,8,60000,47000,0,60000.0,480000.0,376000,104000.0
V04265,2023-12-22,12,December,T4,Friday,C004,Tienda El Campesino,Tienda,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Agua Cristal 1.5L x12,Agua,1,28000,19000,2,27440.0,27440.0,19000,8440.0
V04266,2023-12-22,12,December,T4,Friday,C084,Superete El Paisa,Superete,Ruta San Marcos,San Marcos,Vereda Pijiguay,Luis Hernández,Club Colombia x24,Cerveza,6,85000,68000,0,85000.0,510000.0,408000,102000.0
V04267,2023-12-22,12,December,T4,Friday,C074,Tienda La Esquina,Tienda,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Agua Cristal 1.5L x12,Agua,10,28000,19000,0,28000.0,280000.0,190000,90000.0
V04268,2023-12-22,12,December,T4,Friday,C039,Restaurante El Pariente,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Carlos Martínez,Póker Lata x30,Cerveza,4,70000,56000,0,70000.0,280000.0,224000,56000.0
V04269,2023-12-22,12,December,T4,Friday,C104,Tienda El Rincón,Tienda,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Costeña Litro x12,Cerveza,7,55000,43000,0,55000.0,385000.0,301000,84000.0
V04270,2023-12-22,12,December,T4,Friday,C018,Tienda El Rincón,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Carlos Martínez,Costeña Litro x12,Cerveza,6,55000,43000,5,52250.0,313500.0,258000,55500.0
V04271,2023-12-23,12,December,T4,Saturday,C014,Tienda El Vecino,Tienda,Ruta Caimito,Caimito,Vereda El Palmar,Luis Hernández,Águila Lata x30,Cerveza,7,72000,58000,0,72000.0,504000.0,406000,98000.0
V04272,2023-12-23,12,December,T4,Saturday,C051,Minimercado El Vecino,Minimercado,Ruta La Unión,La Unión,Vereda La Victoria,Carlos Martínez,Águila Botella x30,Cerveza,3,68000,54000,0,68000.0,204000.0,162000,42000.0
V04273,2023-12-23,12,December,T4,Saturday,C081,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Barrio La Esperanza,Andrés Díaz,Póker Lata x30,Cerveza,8,70000,56000,0,70000.0,560000.0,448000,112000.0
V04274,2023-12-23,12,December,T4,Saturday,C043,Superete Doña Carmen,Superete,Ruta La Unión,La Unión,Vereda El Paraíso,Andrés Díaz,Electrolit x12,Electrolit,8,55000,40000,0,55000.0,440000.0,320000,120000.0
V04275,2023-12-23,12,December,T4,Saturday,C078,Tienda La Pola,Tienda,Ruta San Marcos,San Marcos,Barrio El Prado,Jhon Pérez,Póker Lata x30,Cerveza,6,70000,56000,2,68600.0,411600.0,336000,75600.0
V04276,2023-12-23,12,December,T4,Saturday,C045,Bar/Estadero La Pola,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Paraíso,Jhon Pérez,Costeña Litro x12,Cerveza,1,55000,43000,0,55000.0,55000.0,43000,12000.0
V04277,2023-12-23,12,December,T4,Saturday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Jhon Pérez,Póker Lata x30,Cerveza,5,70000,56000,5,66500.0,332500.0,280000,52500.0
V04278,2023-12-23,12,December,T4,Saturday,C007,Tienda La Esquina,Tienda,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Águila Botella x30,Cerveza,6,68000,54000,2,66640.0,399840.0,324000,75840.0
V04279,2023-12-25,12,December,T4,Monday,C103,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda El Tesoro,Jhon Pérez,Agua Cristal 1.5L x12,Agua,3,28000,19000,0,28000.0,84000.0,57000,27000.0
V04280,2023-12-25,12,December,T4,Monday,C067,Tienda Don Jorge,Tienda,Ruta La Unión,La Unión,Vereda Cañaveral,Carlos Martínez,Póker Lata x30,Cerveza,10,70000,56000,2,68600.0,686000.0,560000,126000.0
V04281,2023-12-25,12,December,T4,Monday,C082,Restaurante El Campesino,Restaurante,Ruta San Marcos,San Marcos,Barrio La Esperanza,Andrés Díaz,Agua Cristal 600ml x24,Agua,1,22000,15000,0,22000.0,22000.0,15000,7000.0
V04282,2023-12-25,12,December,T4,Monday,C050,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Luis Hernández,Póker Lata x30,Cerveza,7,70000,56000,0,70000.0,490000.0,392000,98000.0
V04283,2023-12-25,12,December,T4,Monday,C008,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Caimito Centro,Luis Hernández,Malta Leona x30,Malta,7,46000,35000,0,46000.0,322000.0,245000,77000.0
V04284,2023-12-25,12,December,T4,Monday,C001,Tienda El Pariente,Tienda,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Electrolit x12,Electrolit,2,55000,40000,0,55000.0,110000.0,80000,30000.0
V04285,2023-12-25,12,December,T4,Monday,C098,Bar/Estadero El Paisa,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Póker Botella x30,Cerveza,9,66000,52000,0,66000.0,594000.0,468000,126000.0
V04286,2023-12-25,12,December,T4,Monday,C069,Minimercado El Vecino,Minimercado,Ruta San Marcos,San Marcos,San Marcos Centro,Luis Hernández,Electrolit x12,Electrolit,8,55000,40000,0,55000.0,440000.0,320000,120000.0
V04287,2023-12-25,12,December,T4,Monday,C002,Restaurante El Paisa,Restaurante,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Costeña Litro x12,Cerveza,6,55000,43000,5,52250.0,313500.0,258000,55500.0
V04288,2023-12-25,12,December,T4,Monday,C014,Tienda El Vecino,Tienda,Ruta Caimito,Caimito,Vereda El Palmar,Carlos Martínez,Agua Cristal 1.5L x12,Agua,1,28000,19000,0,28000.0,28000.0,19000,9000.0
V04289,2023-12-25,12,December,T4,Monday,C061,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda El Carmen,Carlos Martínez,Malta Leona x30,Malta,3,46000,35000,0,46000.0,138000.0,105000,33000.0
V04290,2023-12-25,12,December,T4,Monday,C076,Tienda El Paisa,Tienda,Ruta San Marcos,San Marcos,Barrio El Prado,Luis Hernández,Agua Cristal 1.5L x12,Agua,3,28000,19000,0,28000.0,84000.0,57000,27000.0
V04291,2023-12-25,12,December,T4,Monday,C051,Minimercado El Vecino,Minimercado,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Águila Botella x30,Cerveza,9,68000,54000,5,64600.0,581400.0,486000,95400.0
V04292,2023-12-25,12,December,T4,Monday,C062,Restaurante La Esquina,Restaurante,Ruta La Unión,La Unión,Vereda El Carmen,Carlos Martínez,Agua Cristal 1.5L x12,Agua,6,28000,19000,0,28000.0,168000.0,114000,54000.0
V04293,2023-12-25,12,December,T4,Monday,C092,Minimercado El Pariente,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Club Colombia x24,Cerveza,1,85000,68000,0,85000.0,85000.0,68000,17000.0
V04294,2023-12-25,12,December,T4,Monday,C064,Bar/Estadero El Pariente,Bar/Estadero,Ruta La Unión,La Unión,Vereda Cañaveral,Carlos Martínez,Club Colombia x24,Cerveza,5,85000,68000,5,80750.0,403750.0,340000,63750.0
V04295,2023-12-26,12,December,T4,Tuesday,C084,Superete El Paisa,Superete,Ruta San Marcos,San Marcos,Vereda Pijiguay,Andrés Díaz,Electrolit x12,Electrolit,8,55000,40000,0,55000.0,440000.0,320000,120000.0
V04296,2023-12-26,12,December,T4,Tuesday,C060,Tienda La Esquina,Tienda,Ruta La Unión,La Unión,Vereda El Carmen,Jhon Pérez,Malta Leona x30,Malta,10,46000,35000,5,43700.0,437000.0,350000,87000.0
V04297,2023-12-26,12,December,T4,Tuesday,C044,Minimercado La Pola,Minimercado,Ruta La Unión,La Unión,Vereda El Paraíso,Luis Hernández,Agua Cristal 600ml x24,Agua,8,22000,15000,0,22000.0,176000.0,120000,56000.0
V04298,2023-12-26,12,December,T4,Tuesday,C095,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Luis Hernández,Póker Botella x30,Cerveza,5,66000,52000,5,62700.0,313500.0,260000,53500.0
V04299,2023-12-26,12,December,T4,Tuesday,C019,Tienda Doña Carmen,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Luis Hernández,Agua Cristal 600ml x24,Agua,3,22000,15000,0,22000.0,66000.0,45000,21000.0
V04300,2023-12-26,12,December,T4,Tuesday,C026,Minimercado La Esquina,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Agua Cristal 1.5L x12,Agua,9,28000,19000,0,28000.0,252000.0,171000,81000.0
V04301,2023-12-26,12,December,T4,Tuesday,C109,Tienda El Paisa,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Águila Botella x30,Cerveza,8,68000,54000,0,68000.0,544000.0,432000,112000.0
V04302,2023-12-26,12,December,T4,Tuesday,C010,Superete El Paisa,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Malta Leona x30,Malta,9,46000,35000,0,46000.0,414000.0,315000,99000.0
V04303,2023-12-26,12,December,T4,Tuesday,C015,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Malta Pony x30,Malta,7,48000,36000,0,48000.0,336000.0,252000,84000.0
V04304,2023-12-26,12,December,T4,Tuesday,C018,Tienda El Rincón,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Luis Hernández,Club Colombia x24,Cerveza,6,85000,68000,5,80750.0,484500.0,408000,76500.0
V04305,2023-12-26,12,December,T4,Tuesday,C025,Superete Doña Carmen,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Luis Hernández,Águila Lata x30,Cerveza,7,72000,58000,2,70560.0,493920.0,406000,87920.0
V04306,2023-12-26,12,December,T4,Tuesday,C020,Restaurante El Amigo,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Luis Hernández,Costeña x30,Cerveza,9,60000,47000,2,58800.0,529200.0,423000,106200.0
V04307,2023-12-27,12,December,T4,Wednesday,C080,Minimercado La Pola,Minimercado,Ruta San Marcos,San Marcos,Barrio La Esperanza,Jhon Pérez,Electrolit x12,Electrolit,2,55000,40000,2,53900.0,107800.0,80000,27800.0
V04308,2023-12-27,12,December,T4,Wednesday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Andrés Díaz,Electrolit x12,Electrolit,7,55000,40000,0,55000.0,385000.0,280000,105000.0
V04309,2023-12-27,12,December,T4,Wednesday,C043,Superete Doña Carmen,Superete,Ruta La Unión,La Unión,Vereda El Paraíso,Jhon Pérez,Agua Cristal 1.5L x12,Agua,5,28000,19000,2,27440.0,137200.0,95000,42200.0
V04310,2023-12-27,12,December,T4,Wednesday,C109,Tienda El Paisa,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Carlos Martínez,Costeña Litro x12,Cerveza,6,55000,43000,0,55000.0,330000.0,258000,72000.0
V04311,2023-12-27,12,December,T4,Wednesday,C040,Minimercado El Pariente,Minimercado,Ruta La Unión,La Unión,La Unión Centro,Carlos Martínez,Club Colombia x24,Cerveza,5,85000,68000,5,80750.0,403750.0,340000,63750.0
V04312,2023-12-27,12,December,T4,Wednesday,C002,Restaurante El Paisa,Restaurante,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Club Colombia x24,Cerveza,5,85000,68000,0,85000.0,425000.0,340000,85000.0
